seed_id,target_id,source_ideology,source_topic,rank,condition
2F4R2yv9Vv0,pZws_AxGxP0,anti_feminism,electoral_generational_conflict,17,anti_profile
2F4R2yv9Vv0,AYQHrNxNu8Y,anti_feminism,electoral_generational_conflict,18,anti_profile
2F4R2yv9Vv0,j714vCY8jjI,anti_feminism,electoral_generational_conflict,19,anti_profile
2F4R2yv9Vv0,EiOsf02uvLI,anti_feminism,electoral_generational_conflict,20,anti_profile
U2oPNZkA6Do,7xLgZpBF-yo,anti_feminism,electoral_generational_conflict,1,anti_profile
U2oPNZkA6Do,vNBhTsr1m30,anti_feminism,electoral_generational_conflict,2,anti_profile
U2oPNZkA6Do,jF5H_9B_RwQ,anti_feminism,electoral_generational_conflict,3,anti_profile
U2oPNZkA6Do,iutnOP0urNo,anti_feminism,electoral_generational_conflict,4,anti_profile
U2oPNZkA6Do,MTSLWpZYj2I,anti_feminism,electoral_generational_conflict,5,anti_profile
U2oPNZkA6Do,sX5D_klBIro,anti_feminism,electoral_generational_conflict,6,anti_profile
U2oPNZkA6Do,QEnwaVUNCaU,anti_feminism,electoral_generational_conflict,7,anti_profile
U2oPNZkA6Do,5Z0XAnXu-ZI,anti_feminism,electoral_generational_conflict,8,anti_profile
U2oPNZkA6Do,oGeXDTgU1AM,anti_feminism,electoral_generational_conflict,9,anti_profile
U2oPNZkA6Do,2y-7CZF0qnM,anti_feminism,electoral_generational_conflict,10,anti_profile
U2oPNZkA6Do,qmo3zASNdp8,anti_feminism,electoral_generational_conflict,11,anti_profile
U2oPNZkA6Do,d7XzJN0ktXo,anti_feminism,electoral_generational_conflict,12,anti_profile
U2oPNZkA6Do,08PlDdDmEDI,anti_feminism,electoral_generational_conflict,13,anti_profile
U2oPNZkA6Do,MbJQ5twZTi4,anti_feminism,electoral_generational_conflict,14,anti_profile
U2oPNZkA6Do,IkHjg7oOHMI,anti_feminism,electoral_generational_conflict,15,anti_profile
U2oPNZkA6Do,KST80VRsdIU,anti_feminism,electoral_generational_conflict,16,anti_profile
U2oPNZkA6Do,uvc3Y3kIWU0,anti_feminism,electoral_generational_conflict,17,anti_profile
U2oPNZkA6Do,C9H93Y38PEk,anti_feminism,electoral_generational_conflict,18,anti_profile
U2oPNZkA6Do,q0dXdq1yasA,anti_feminism,electoral_generational_conflict,19,anti_profile
U2oPNZkA6Do,ZeT1skHOXOA,anti_feminism,electoral_generational_conflict,20,anti_profile
5bD3xJ3MDf4,dpABzWLO43M,anti_feminism,beauty_norms,1,anti_profile
